followers,location,Type,URLs,Hashtags,Mentions,Hashtags_to_Words_Ratio,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000000,0.136631,1,0.000000,0.083333,0.000000,0.142857,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.055556,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.178571,0.053571,0.000000,0.000000
0.000010,0.087859,0,0.400000,0.166667,0.000000,0.131868,0.153846,0.000000
0.000163,0.615012,0,0.400000,0.166667,0.000000,0.214286,0.250000,0.000000
0.000000,0.433760,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.068966
0.000019,0.840194,0,0.200000,0.000000,0.000000,0.000000,0.058824,0.117647
0.000000,0.555171,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000121,0.554479,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.000000
0.001295,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000000,0.759599,1,0.400000,0.000000,0.035714,0.000000,0.111111,0.000000
0.000139,0.257004,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000026,0.873054,0,0.400000,0.083333,0.071429,0.071429,0.166667,0.000000
0.000008,0.698374,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000031,0.846420,0,0.000000,0.083333,0.000000,0.142857,0.000000,0.000000
0.000007,0.343826,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000109,0.675545,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.090909
0.000014,0.330336,0,0.200000,0.000000,0.000000,0.000000,0.066667,0.000000
0.000007,0.869941,0,0.200000,0.000000,0.000000,0.000000,0.125000,0.125000
0.000000,0.675199,1,0.200000,0.083333,0.000000,0.095238,0.111111,0.000000
0.000122,0.151505,0,0.200000,0.083333,0.000000,0.077922,0.090909,0.000000
0.000000,0.248357,1,0.200000,0.000000,0.000000,0.000000,0.062500,0.312500
0.000022,0.225873,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.000000
0.000332,0.885161,1,0.200000,0.083333,0.035714,0.047619,0.055556,0.000000
0.000114,0.444137,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.000000
0.000273,0.055690,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.048095,0.654791,1,0.400000,0.166667,0.035714,0.171429,0.200000,0.300000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.055556,0.444444
0.000310,0.154964,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.002971,0.523002,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.919751,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.181818
0.000000,0.731581,1,0.200000,0.333333,0.000000,0.214286,0.062500,0.000000
0.000122,0.097544,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000107,0.167762,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.000000
0.000024,0.581460,0,0.200000,0.000000,0.035714,0.000000,0.025641,0.000000
0.000015,0.831200,0,0.400000,0.000000,0.000000,0.000000,0.125000,0.750000
0.000000,0.643030,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.859048,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000046,0.370806,0,0.200000,0.250000,0.000000,0.367347,0.142857,0.000000
0.000000,0.066067,1,0.200000,0.000000,0.035714,0.000000,0.100000,0.000000
0.000007,0.666205,0,0.200000,0.000000,0.000000,0.000000,0.052632,0.000000
0.000013,0.979592,0,0.200000,0.000000,0.000000,0.000000,0.047619,0.047619
0.000026,0.042892,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.166667
0.000026,0.350052,0,0.400000,0.250000,0.035714,0.214286,0.166667,0.083333
0.000166,0.703563,0,0.000000,0.083333,0.000000,0.047619,0.000000,0.000000
0.000000,0.488758,1,0.200000,0.000000,0.000000,0.000000,0.055556,0.111111
0.000018,0.127292,0,0.400000,0.083333,0.000000,0.065934,0.153846,0.307692
0.000009,0.824282,0,0.200000,0.250000,0.000000,0.197802,0.076923,0.000000
0.000021,0.338291,0,0.000000,0.083333,0.000000,0.428571,0.000000,0.000000
0.000027,0.198547,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.045455
0.000000,0.555517,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.676582,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000000,0.440332,1,0.200000,0.083333,0.000000,0.053571,0.062500,0.062500
0.000000,0.645105,1,0.200000,0.000000,0.071429,0.000000,0.055556,0.055556
0.000002,0.962989,0,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000104,0.336562,0,0.200000,0.000000,0.000000,0.000000,0.047619,0.047619
0.000010,0.958492,0,0.200000,0.250000,0.000000,0.428571,0.166667,0.166667
0.000000,0.308544,1,0.200000,0.166667,0.000000,0.122449,0.071429,0.000000
0.000010,0.604981,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000117,0.849533,0,0.000000,0.166667,0.000000,0.142857,0.000000,0.000000
0.000141,0.191283,1,0.200000,0.083333,0.000000,0.095238,0.111111,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.401245,1,0.800000,0.000000,0.035714,0.000000,0.333333,0.000000
0.000127,0.456935,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.000000
0.000002,0.849187,0,0.200000,0.250000,0.035714,0.197802,0.076923,0.076923
0.000000,0.776548,1,0.200000,0.250000,0.107143,0.233766,0.090909,0.090909
0.000000,0.350052,1,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000021,0.937392,0,0.200000,0.166667,0.000000,0.571429,0.333333,0.000000
0.004029,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000008,0.020754,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000000,0.891041,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000006,0.282255,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.166667
0.000000,0.441024,1,0.400000,0.000000,0.000000,0.000000,0.285714,0.000000
0.000000,0.849879,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.001104,0.206503,0,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000
0.000000,0.721204,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.809754,0,0.200000,0.166667,0.000000,0.131868,0.076923,0.000000
0.000300,0.784504,1,0.400000,0.083333,0.000000,0.122449,0.285714,0.000000
0.000009,0.248011,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.008257,0.191975,1,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000260,0.916984,0,0.200000,0.083333,0.000000,0.057143,0.066667,0.000000
0.000000,0.150467,1,0.000000,0.083333,0.000000,0.053571,0.000000,0.000000
0.000863,0.674507,1,0.200000,0.083333,0.000000,0.285714,0.333333,0.000000
0.000000,0.861985,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000020,0.227603,0,0.200000,0.000000,0.035714,0.000000,0.076923,0.076923
0.000160,0.633691,0,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.000018,0.858181,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000009,0.124178,0,0.200000,0.000000,0.000000,0.000000,0.050000,0.050000
0.000000,0.189900,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.251124,0,0.400000,0.166667,0.000000,0.095238,0.111111,0.055556
0.000222,0.588378,1,0.200000,0.083333,0.000000,0.045113,0.052632,0.052632
0.000000,0.759599,1,0.000000,0.083333,0.000000,0.057143,0.000000,0.000000
0.000007,0.257696,0,0.000000,0.083333,0.000000,0.042857,0.000000,0.050000
0.000000,0.770322,1,0.200000,0.000000,0.285714,0.000000,0.100000,0.100000
0.000024,0.349360,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.000000
0.000133,0.595988,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000000,0.032169,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333
0.000000,0.759599,1,0.400000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000117,0.610515,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000000,0.989969,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.000000
0.000001,0.030785,0,0.400000,0.083333,0.000000,0.047619,0.111111,0.166667
0.000000,0.675545,1,0.200000,0.000000,0.000000,0.000000,0.066667,0.000000
0.000000,0.559668,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000170,0.677620,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000007,0.011761,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.285714
0.000002,0.982359,0,0.200000,0.083333,0.000000,0.057143,0.066667,0.000000
0.000000,0.278104,1,0.200000,0.000000,0.000000,0.000000,0.043478,0.043478
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000019,0.523694,0,0.200000,0.000000,0.035714,0.000000,0.066667,0.133333
0.000000,0.509512,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.800000
0.000000,0.659979,1,0.200000,0.000000,0.035714,0.000000,0.090909,0.636364
0.000135,0.247665,0,0.000000,0.083333,0.000000,0.107143,0.000000,0.125000
0.000109,0.643722,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000000,0.988239,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.493947,1,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000000,0.579730,1,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.085092,1,0.400000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000602,0.478035,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000001,0.963680,0,0.400000,0.000000,0.035714,0.000000,0.100000,0.000000
0.000000,0.273608,1,0.200000,0.000000,0.035714,0.000000,0.125000,0.000000
0.002105,0.157385,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.095238
0.000000,0.749222,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.035714,0.047619,0.000000,0.000000
0.000126,0.731235,0,0.000000,0.166667,0.000000,0.131868,0.000000,0.076923
0.000000,0.069526,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000196,0.190591,0,0.400000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000000,0.279834,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000008,0.512279,0,0.200000,0.083333,0.000000,0.042857,0.050000,0.000000
0.000000,0.374611,1,0.200000,0.166667,0.000000,0.285714,0.166667,0.000000
0.000335,0.776548,0,0.200000,0.250000,0.000000,0.142857,0.055556,0.055556
0.000016,0.552404,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000004,0.938776,0,0.200000,0.083333,0.000000,0.057143,0.066667,0.066667
0.000000,0.716015,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000001,0.573850,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000
0.000000,0.414735,1,0.200000,0.083333,0.035714,0.061224,0.071429,0.000000
0.000026,0.853338,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.272727
0.000029,0.889658,0,0.400000,0.000000,0.000000,0.000000,0.142857,0.142857
0.001057,0.121757,1,0.200000,0.000000,0.000000,0.000000,0.050000,0.000000
0.000305,0.426496,1,0.200000,0.166667,0.000000,0.100840,0.058824,0.117647
0.000107,0.560706,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000154,0.659287,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.090909
0.021619,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000161,0.719128,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000304,0.267036,1,0.200000,0.000000,0.035714,0.000000,0.142857,0.000000
0.034667,0.203736,1,0.200000,0.000000,0.071429,0.000000,0.076923,0.076923
0.000000,0.779315,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000009,0.643722,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.000000
0.000010,0.310619,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.363636
0.000000,0.467658,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000
0.000072,0.285714,0,0.200000,0.166667,0.000000,0.090226,0.052632,0.105263
0.000126,0.938776,0,0.000000,0.083333,0.000000,0.061224,0.000000,0.000000
0.000111,0.427534,0,0.400000,0.083333,0.035714,0.053571,0.125000,0.062500
0.000126,0.027326,0,0.200000,0.083333,0.000000,0.034286,0.040000,0.040000
0.000000,0.987548,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000007,0.287444,0,0.400000,0.166667,0.000000,0.142857,0.166667,0.000000
0.000000,0.652024,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000039,0.404704,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.000000
0.000000,0.925285,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.452093,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.849879,0,0.200000,0.000000,0.000000,0.000000,0.125000,0.000000
0.000156,0.497406,0,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000
0.000000,0.912833,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000
0.000142,0.329644,0,0.600000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000560,0.791076,1,0.200000,0.000000,0.071429,0.000000,0.047619,0.000000
0.000007,0.831546,0,0.200000,0.166667,0.035714,0.107143,0.062500,0.000000
0.000004,0.193013,0,0.000000,0.166667,0.000000,0.100840,0.000000,0.000000
0.000000,0.825666,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000008,0.590453,0,0.200000,0.166667,0.000000,0.122449,0.071429,0.071429
0.000000,0.599101,0,0.000000,0.083333,0.000000,0.053571,0.000000,0.000000
0.000472,0.343826,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000126,0.628848,0,0.000000,0.083333,0.000000,0.085714,0.000000,0.100000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000763,0.759599,1,0.600000,0.000000,0.000000,0.000000,0.333333,0.111111
0.000002,0.391906,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.000000
0.000018,0.512625,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000151,0.878589,0,0.000000,0.083333,0.000000,0.065934,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000170,0.372190,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.635420,1,0.000000,0.083333,0.000000,0.042857,0.000000,0.000000
0.000137,0.884815,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.000000
0.000144,0.762020,0,0.200000,0.000000,0.000000,0.000000,0.058824,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.035714,0.000000,0.083333,0.000000
0.000016,0.147008,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000946,0.784504,1,0.200000,0.000000,0.000000,0.000000,0.058824,0.058824
0.000000,0.671740,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.137669,1,0.200000,0.083333,0.035714,0.047619,0.055556,0.000000
0.000009,0.056036,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000126,0.587686,0,0.000000,0.166667,0.000000,0.131868,0.000000,0.076923
0.000231,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.004476,0.380145,1,0.000000,0.083333,0.000000,0.077922,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.083333,0.035714,0.047619,0.000000,0.055556
0.000068,0.922518,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.581114,1,0.200000,0.250000,0.000000,0.214286,0.083333,0.000000
0.000008,0.110688,0,0.000000,0.166667,0.000000,0.081633,0.000000,0.000000
0.000000,0.155655,0,0.200000,0.083333,0.000000,0.071429,0.083333,0.000000
0.000000,0.256659,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000228,0.065721,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.090909
0.000008,0.295054,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.090909
0.000032,0.749914,0,0.200000,0.000000,0.000000,0.000000,0.100000,0.000000
0.000000,0.437565,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000032,0.117952,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000025,0.718091,0,0.000000,0.083333,0.000000,0.071429,0.000000,0.083333
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.166667,0.000000
0.000028,0.912487,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.000000
0.000121,0.785541,0,0.000000,0.083333,0.000000,0.122449,0.000000,0.142857
0.000005,0.211346,0,0.400000,0.083333,0.000000,0.065934,0.153846,0.076923
0.000108,0.978208,0,0.000000,0.083333,0.000000,0.077922,0.000000,0.090909
0.000000,0.086821,1,0.200000,0.000000,0.000000,0.000000,0.047619,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.035714,0.000000,0.333333,0.000000
0.000172,0.800069,0,0.400000,0.000000,0.000000,0.000000,0.285714,0.000000
0.000172,0.156001,0,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.282255,1,0.400000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000380,0.057074,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000008,0.352473,0,0.200000,0.083333,0.035714,0.037267,0.043478,0.043478
0.000178,0.749222,1,0.200000,0.000000,0.035714,0.000000,0.055556,0.000000
0.000000,0.926669,1,0.200000,0.000000,0.035714,0.000000,0.142857,0.000000
0.000000,0.251470,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000010,0.217918,0,0.200000,0.000000,0.035714,0.000000,0.066667,0.066667
0.000000,0.493255,0,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000000,0.676582,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000199,0.197510,0,0.000000,0.083333,0.000000,0.035714,0.000000,0.000000
0.000158,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.000000
0.000013,0.581460,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000013,0.710135,0,0.200000,0.000000,0.035714,0.000000,0.100000,0.000000
0.097143,0.449325,1,0.200000,0.166667,0.000000,0.131868,0.076923,0.000000
0.000018,0.778969,0,0.200000,0.083333,0.035714,0.045113,0.052632,0.105263
0.000124,0.349360,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.380491,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000002,0.921826,0,0.400000,0.083333,0.000000,0.065934,0.153846,0.153846
0.000464,0.986856,0,0.200000,0.000000,0.000000,0.000000,0.041667,0.041667
0.000390,0.317537,1,0.200000,0.000000,0.000000,0.000000,0.055556,0.055556
0.000119,0.158423,1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000152,0.204082,0,0.600000,0.000000,0.000000,0.000000,0.214286,0.000000
0.000009,0.340367,0,0.200000,0.333333,0.000000,0.180451,0.052632,0.052632
0.000025,0.128329,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.090909
0.000006,0.114839,0,0.400000,0.000000,0.035714,0.000000,0.181818,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000027,0.541681,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000009,0.186095,0,0.400000,0.000000,0.000000,0.000000,0.125000,0.125000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.333333,0.666667
0.000004,0.027326,0,0.200000,0.083333,0.000000,0.077922,0.090909,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.142857,0.000000
0.000000,0.390176,1,0.400000,0.000000,0.000000,0.000000,0.117647,0.000000
0.000000,0.759599,1,0.400000,0.000000,0.000000,0.000000,0.153846,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.250000,0.000000
0.000040,0.841923,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000566,0.742650,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.090909
0.000000,0.759599,1,0.200000,0.083333,0.035714,0.047619,0.055556,0.555556
0.000000,0.754064,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.027672,0,0.200000,0.083333,0.000000,0.061224,0.071429,0.071429
0.000000,0.854030,1,0.000000,0.083333,0.000000,0.047619,0.000000,0.000000
0.000113,0.759599,0,0.200000,0.000000,0.035714,0.000000,0.500000,0.000000
0.001105,0.012798,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000079,0.744033,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000101,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.049714,0.121411,1,0.400000,0.000000,0.000000,0.000000,0.153846,0.076923
0.000000,0.812522,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.698720,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.068966
0.000000,0.759599,1,0.000000,0.083333,0.035714,0.030612,0.000000,0.071429
0.000008,0.642684,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.083333
0.000000,0.653061,1,0.200000,0.250000,0.035714,0.142857,0.055556,0.000000
0.000000,0.695261,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.090909
0.000000,0.713248,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000
0.000000,0.721896,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000170,0.845036,0,0.400000,0.000000,0.000000,0.000000,0.222222,0.000000
0.000029,0.007956,0,0.200000,0.000000,0.000000,0.000000,0.083333,0.000000
0.000000,0.956071,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000025,0.744379,0,0.200000,0.166667,0.071429,0.050420,0.029412,0.058824
0.000017,0.032169,0,0.200000,0.000000,0.000000,0.000000,0.111111,0.000000
0.000008,0.651678,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.006371,0.117952,1,0.400000,0.000000,0.000000,0.000000,0.166667,0.250000
0.002590,0.782428,1,0.400000,0.000000,0.000000,0.000000,0.166667,0.083333
0.000001,0.524386,0,0.200000,0.083333,0.000000,0.077922,0.090909,0.000000
0.000234,0.137323,0,0.200000,0.083333,0.000000,0.047619,0.055556,0.055556
0.059048,0.894846,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000007,0.436181,0,0.200000,0.000000,0.000000,0.000000,0.062500,0.062500
0.000000,0.752681,1,0.200000,0.166667,0.000000,0.142857,0.083333,0.083333
0.000000,0.060879,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.462124,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000015,0.159114,0,0.200000,0.000000,0.000000,0.000000,0.055556,0.000000
0.000014,0.205465,0,0.200000,0.083333,0.071429,0.053571,0.062500,0.062500
0.000030,0.797994,0,0.400000,0.000000,0.000000,0.000000,0.181818,0.000000
0.000000,0.685230,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000000,0.980284,0,0.200000,0.166667,0.000000,0.077922,0.045455,0.136364
0.000055,0.240747,0,0.000000,0.083333,0.000000,0.061224,0.000000,0.000000
0.000023,0.990315,0,0.200000,0.000000,0.000000,0.000000,0.071429,0.071429
0.000014,0.163957,0,0.200000,0.000000,0.250000,0.000000,0.100000,0.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.076923,0.000000
0.020000,0.759599,1,0.200000,0.000000,0.000000,0.000000,1.000000,0.000000
0.000009,0.148737,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667
0.000022,0.485645,0,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000023,0.784158,0,0.200000,0.083333,0.000000,0.171429,0.200000,0.000000
0.000000,0.422691,1,0.200000,0.166667,0.107143,0.155844,0.090909,0.000000
0.000000,0.493947,1,0.200000,0.416667,0.000000,0.357143,0.083333,0.333333
0.000015,0.305085,0,0.000000,0.250000,0.000000,0.183673,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000021,0.128329,0,0.200000,0.000000,0.000000,0.000000,0.043478,0.000000
0.000577,0.039433,0,0.400000,0.000000,0.000000,0.000000,0.222222,0.000000
0.000009,0.782428,0,0.000000,0.083333,0.000000,0.171429,0.000000,0.000000
0.000136,0.359737,0,0.200000,0.083333,0.000000,0.045113,0.052632,0.000000
0.000126,0.696645,0,0.000000,0.166667,0.000000,0.190476,0.000000,0.000000
0.000009,0.638187,0,0.200000,0.500000,0.035714,0.321429,0.062500,0.062500
0.000000,0.676237,1,0.200000,0.000000,0.035714,0.000000,0.043478,0.000000
0.000248,0.884123,1,0.000000,0.083333,0.000000,0.214286,0.000000,0.000000
0.000007,0.875130,0,0.200000,0.083333,0.000000,0.107143,0.125000,0.125000
0.000000,0.497406,1,0.200000,0.416667,0.000000,0.214286,0.050000,0.100000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000
0.000001,0.675891,0,0.000000,0.083333,0.000000,0.095238,0.000000,0.222222
0.000000,0.123833,1,0.400000,0.000000,0.000000,0.000000,0.400000,0.000000
0.000084,0.652024,0,0.200000,0.083333,0.000000,0.095238,0.111111,0.000000
0.002562,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556
0.000000,0.759599,1,0.200000,0.000000,0.000000,0.000000,0.090909,0.000000
0.000146,0.882048,0,0.400000,0.083333,0.000000,0.065934,0.153846,0.000000
0.000000,0.307506,0,0.400000,0.166667,0.000000,0.122449,0.142857,0.000000
0.000172,0.209616,0,0.200000,0.083333,0.000000,0.045113,0.052632,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000135,0.999654,0,0.000000,0.250000,0.000000,0.128571,0.000000,0.050000
0.000004,0.727084,0,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000
0.000007,0.856797,0,0.200000,0.333333,0.000000,0.285714,0.083333,0.083333
