Id,following,followers,actions,is_retweet,location,Type,URLs,Hashtags,Mentions,Words,Characters,Hashtags_to_Words_Ratio,Links_to_Words_Ratio,Caps_to_Words_Ratio
1290,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.035714,0.239130,0.172566,0.000000,0.000000,0.083333
882,0.001132,0.000125,0.104567,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.152174,0.106195,0.107143,0.000000,0.000000
547,0.001163,0.000026,0.014458,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.195652,0.099558,0.000000,0.000000,0.000000
8607,0.000000,0.000322,0.000018,0.000000,0.532342,1,0.400000,0.166667,0.035714,0.282609,0.267699,0.122449,0.142857,0.071429
10174,0.000741,0.000014,0.028149,1.000000,0.759599,0,0.200000,0.083333,0.000000,0.500000,0.296460,0.035714,0.041667,0.250000
3139,0.002208,0.000007,0.023821,0.000000,0.081979,0,0.400000,0.166667,0.000000,0.369565,0.261062,0.095238,0.111111,0.333333
7749,0.003472,0.000174,0.077545,0.000000,0.759599,0,0.000000,0.166667,0.000000,0.239130,0.137168,0.142857,0.000000,0.083333
9814,0.002960,0.000014,0.009677,0.000000,0.711864,0,0.200000,0.000000,0.000000,0.239130,0.165929,0.000000,0.083333,0.083333
1198,0.000000,0.000000,0.044100,0.000000,0.928744,1,0.200000,0.000000,0.000000,0.043478,0.143805,0.000000,0.333333,0.000000
7873,0.000443,0.000008,0.004612,0.000000,0.759599,0,0.200000,0.166667,0.071429,0.369565,0.261062,0.095238,0.055556,0.222222
9628,0.000000,0.000216,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.086957,0.090708,0.000000,0.200000,0.000000
104,0.002992,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.282609,0.108407,0.000000,0.000000,0.000000
180,0.000000,0.000000,0.006511,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.478261,0.236726,0.000000,0.000000,0.000000
7046,0.059875,0.000599,0.000078,0.000000,0.116569,1,0.200000,0.166667,0.000000,0.282609,0.245575,0.122449,0.071429,0.000000
4586,0.004077,0.000057,0.097616,1.000000,0.759599,0,0.200000,0.083333,0.000000,0.304348,0.221239,0.057143,0.066667,0.000000
6237,0.001201,0.000004,0.038803,0.000000,0.759599,0,0.400000,0.083333,0.000000,0.217391,0.216814,0.077922,0.181818,0.090909
9125,0.000014,0.000000,0.005734,0.000000,0.565202,0,0.200000,0.000000,0.000000,0.152174,0.117257,0.000000,0.125000,0.125000
12072,0.000000,0.000000,0.044100,0.000000,0.666205,1,0.000000,0.000000,0.000000,0.217391,0.064159,0.000000,0.000000,0.000000
6360,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.260870,0.241150,0.000000,0.076923,0.000000
7131,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.130435,0.110619,0.000000,0.142857,0.142857
8893,0.007117,0.000160,0.034263,1.000000,0.759599,0,0.200000,0.083333,0.214286,0.282609,0.272124,0.061224,0.071429,0.000000
2047,0.000538,0.000010,0.029940,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.217391,0.185841,0.000000,0.090909,0.000000
2481,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.195652,0.064159,0.000000,0.000000,0.000000
5254,0.001909,0.000018,0.012685,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.065217,0.075221,0.214286,0.000000,0.250000
3306,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.456522,0.254425,0.000000,0.045455,0.000000
5181,0.003209,0.000161,0.188575,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.139381,0.000000,0.111111,0.000000
6308,0.000841,0.000010,0.007832,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.195652,0.132743,0.085714,0.000000,0.000000
11504,0.000000,0.000000,0.000000,0.000000,0.546524,1,0.200000,0.083333,0.071429,0.347826,0.254425,0.050420,0.058824,0.000000
9865,0.017125,0.000245,0.000000,0.000000,0.463853,1,0.200000,0.000000,0.035714,0.130435,0.254425,0.000000,0.142857,0.000000
8628,0.001872,0.000003,0.007126,0.000000,0.309927,0,0.200000,0.166667,0.000000,0.391304,0.256637,0.090226,0.052632,0.052632
3379,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.200000,0.000000,0.000000,0.195652,0.141593,0.000000,0.100000,0.900000
7086,0.000039,0.000001,0.002840,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.195652,0.086283,0.000000,0.000000,0.000000
1413,0.001574,0.000016,0.001736,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.413043,0.196903,0.000000,0.000000,0.050000
7813,0.000000,0.000000,0.044100,0.000000,0.341750,1,0.000000,0.000000,0.000000,0.369565,0.132743,0.000000,0.000000,0.000000
3488,0.000000,0.000000,0.000235,0.000000,0.759599,1,0.400000,0.000000,0.000000,0.326087,0.311947,0.000000,0.125000,0.000000
572,0.000000,0.120952,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.391304,0.254425,0.000000,0.052632,0.052632
5588,0.042625,0.001029,0.000663,0.000000,0.759599,1,0.200000,0.083333,0.071429,0.304348,0.265487,0.057143,0.066667,0.133333
4670,0.008238,0.000303,0.171465,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.304348,0.199115,0.000000,0.066667,0.000000
4913,0.001492,0.000030,0.119031,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.173913,0.121681,0.095238,0.000000,0.000000
604,0.000000,0.000000,0.000000,0.000000,0.522657,1,0.200000,0.000000,0.000000,0.173913,0.152655,0.000000,0.111111,0.000000
4190,0.000056,0.000001,0.000084,0.000000,0.759599,0,0.000000,0.166667,0.000000,0.326087,0.194690,0.107143,0.000000,0.000000
12190,0.000000,0.000000,0.001779,0.000000,0.635074,0,0.600000,0.083333,0.000000,0.217391,0.227876,0.077922,0.272727,0.181818
6142,0.000013,0.000000,0.002369,0.000000,0.894846,0,0.000000,0.000000,0.000000,0.391304,0.238938,0.000000,0.000000,0.052632
4414,0.006353,0.000172,0.053755,0.000000,0.759599,0,0.200000,0.000000,0.071429,0.043478,0.099558,0.000000,0.333333,0.000000
12584,0.000041,0.000001,0.069255,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.195652,0.123894,0.085714,0.000000,0.000000
11604,0.005514,0.000216,0.159913,0.000000,0.759599,0,0.200000,0.083333,0.000000,0.217391,0.143805,0.077922,0.090909,0.000000
1747,0.000839,0.000021,0.089127,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.173913,0.119469,0.095238,0.000000,0.000000
7175,0.000000,0.000000,0.044100,0.000000,0.620892,1,0.000000,0.000000,0.035714,0.239130,0.108407,0.000000,0.000000,0.000000
1903,0.005086,0.000196,0.109179,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.195652,0.179204,0.000000,0.200000,0.100000
9142,0.000000,0.018190,0.044100,0.000000,0.406434,1,0.000000,0.000000,0.000000,0.086957,0.061947,0.000000,0.000000,0.000000
3445,0.002706,0.000032,0.099852,0.000000,0.170875,0,0.400000,0.000000,0.000000,0.260870,0.236726,0.000000,0.153846,0.000000
6769,0.001207,0.000011,0.028300,0.000000,0.263923,0,0.400000,0.000000,0.000000,0.260870,0.234513,0.000000,0.153846,0.076923
10469,0.000126,0.000003,0.006686,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.108696,0.106195,0.142857,0.000000,0.000000
2303,0.000000,0.000000,0.000000,0.000000,0.611553,1,0.000000,0.083333,0.000000,0.326087,0.130531,0.053571,0.000000,0.125000
3046,0.006514,0.000114,0.047219,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.239130,0.134956,0.071429,0.000000,0.000000
384,0.004359,0.000143,0.114846,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.152174,0.128319,0.000000,0.125000,0.250000
2349,0.000000,0.000000,0.000000,0.000000,0.408509,1,0.200000,0.000000,0.000000,0.434783,0.243363,0.000000,0.047619,0.000000
3836,0.000000,0.000000,0.000000,0.000000,0.452439,1,0.400000,0.333333,0.000000,0.304348,0.272124,0.228571,0.133333,0.000000
10268,0.000000,0.034476,0.000742,0.000000,0.527499,1,0.200000,0.083333,0.035714,0.130435,0.152655,0.122449,0.142857,0.000000
1084,0.000000,0.000000,0.044100,0.000000,0.664822,1,0.200000,0.000000,0.000000,0.086957,0.066372,0.000000,0.200000,0.200000
7484,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.200000,0.000000,0.000000,0.043478,0.075221,0.000000,0.333333,0.000000
11389,0.000355,0.000008,0.023585,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.152174,0.159292,0.000000,0.125000,0.000000
4284,0.002440,0.000004,0.015706,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.543478,0.238938,0.032967,0.000000,0.038462
2705,0.000000,0.000116,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.173913,0.075221,0.000000,0.000000,0.000000
3666,0.000000,0.000000,0.044100,0.000000,0.492217,1,0.000000,0.000000,0.000000,0.217391,0.075221,0.000000,0.000000,0.000000
7048,0.008087,0.000554,0.115883,0.000000,0.759599,0,0.200000,0.083333,0.000000,0.217391,0.159292,0.077922,0.090909,0.000000
5057,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.400000,0.083333,0.000000,0.304348,0.265487,0.057143,0.133333,0.066667
2,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.065217,0.033186,0.000000,0.000000,0.250000
8416,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.152174,0.079646,0.000000,0.000000,0.000000
1178,0.003839,0.000129,0.097519,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.152174,0.086283,0.107143,0.000000,0.125000
6922,0.002992,0.000000,0.044100,1.000000,0.759599,1,0.200000,0.000000,0.035714,0.217391,0.243363,0.000000,0.090909,0.000000
6660,0.000557,0.000008,0.016525,1.000000,0.759599,0,0.000000,0.000000,0.000000,0.195652,0.084071,0.000000,0.000000,0.000000
7207,0.000000,0.000000,0.000000,0.000000,0.040470,1,0.000000,0.000000,0.035714,0.260870,0.115044,0.000000,0.000000,0.000000
2624,0.000000,0.000277,0.044100,0.000000,0.932895,1,0.000000,0.000000,0.000000,0.500000,0.247788,0.000000,0.000000,0.000000
2059,0.000000,0.000000,0.000229,0.000000,0.494639,1,0.400000,0.333333,0.000000,0.173913,0.289823,0.380952,0.222222,0.111111
707,0.003126,0.000040,0.047062,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.130435,0.092920,0.000000,0.000000,0.000000
5056,0.000000,0.000000,0.044100,0.000000,0.712902,1,0.000000,0.083333,0.000000,0.086957,0.061947,0.171429,0.000000,0.000000
3409,0.000201,0.000007,0.013487,1.000000,0.759599,0,0.400000,0.000000,0.000000,0.130435,0.139381,0.000000,0.285714,0.000000
10262,0.000000,0.021524,0.006355,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.065217,0.108407,0.000000,0.250000,0.000000
9654,0.000338,0.000002,0.002556,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.347826,0.212389,0.000000,0.058824,0.000000
9996,0.000000,0.000508,0.005420,0.000000,0.978900,1,0.200000,0.000000,0.000000,0.260870,0.174779,0.000000,0.076923,0.000000
2509,0.000000,0.000000,0.000096,0.000000,0.247665,1,0.400000,0.250000,0.000000,0.195652,0.331858,0.257143,0.200000,0.000000
9499,0.000000,0.000000,0.044100,0.000000,0.507783,1,0.200000,0.000000,0.000000,0.152174,0.112832,0.000000,0.125000,0.000000
4882,0.000000,0.000000,0.000000,0.000000,0.155310,1,0.200000,0.500000,0.000000,0.369565,0.236726,0.285714,0.055556,0.000000
10327,0.002000,0.000034,0.054912,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.108696,0.097345,0.142857,0.000000,0.166667
8644,0.007139,0.000161,0.026033,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.152174,0.121681,0.107143,0.000000,0.000000
6833,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.035714,0.195652,0.110619,0.000000,0.000000,0.000000
3561,0.000000,0.000000,0.000000,0.000000,0.728814,1,0.000000,0.166667,0.000000,0.434783,0.199115,0.081633,0.000000,0.000000
2029,0.000000,0.000000,0.000000,0.000000,0.106192,1,0.000000,0.000000,0.000000,0.043478,0.017699,0.000000,0.000000,0.000000
11340,0.000843,0.000018,0.022778,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.130435,0.110619,0.000000,0.142857,0.000000
8791,0.000000,0.000000,0.044100,1.000000,0.273954,1,0.000000,0.000000,0.000000,0.130435,0.059735,0.000000,0.000000,0.000000
6319,0.000000,0.000000,0.044100,0.000000,0.597371,1,0.200000,0.000000,0.000000,0.478261,0.234513,0.000000,0.043478,0.043478
4535,0.000619,0.000000,0.001887,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.282609,0.170354,0.000000,0.071429,0.000000
10641,0.002935,0.000015,0.014427,0.000000,0.244898,0,0.200000,0.000000,0.000000,0.260870,0.170354,0.000000,0.076923,0.076923
11230,0.006578,0.000189,0.138444,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.173913,0.176991,0.000000,0.222222,0.000000
3631,0.000000,0.000000,0.000030,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.326087,0.148230,0.000000,0.000000,0.000000
9716,0.000000,0.000351,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.035714,0.173913,0.130531,0.000000,0.111111,0.000000
2270,0.000254,0.000002,0.003629,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.173913,0.090708,0.095238,0.000000,0.000000
8449,0.000000,0.000000,0.000048,0.000000,0.274991,1,0.200000,0.083333,0.035714,0.413043,0.300885,0.042857,0.050000,0.050000
10217,0.011953,0.000217,0.076128,0.000000,0.759599,0,0.200000,0.083333,0.000000,0.021739,0.077434,0.428571,0.500000,0.000000
9506,0.000000,0.000101,0.000018,0.000000,0.533379,1,0.200000,0.000000,0.000000,0.304348,0.404867,0.000000,0.066667,0.066667
6635,0.006058,0.000113,0.035324,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.130435,0.103982,0.122449,0.000000,0.000000
5951,0.000000,0.000000,0.000000,0.000000,0.508820,1,0.200000,0.000000,0.000000,0.434783,0.243363,0.000000,0.047619,0.000000
4211,0.000000,0.041143,0.044100,0.000000,0.435144,1,0.200000,0.000000,0.000000,0.108696,0.161504,0.000000,0.166667,0.000000
9480,0.002983,0.000014,0.006379,0.000000,0.281218,0,0.200000,0.000000,0.000000,0.239130,0.146018,0.000000,0.083333,0.250000
3807,0.000000,0.000505,0.000314,0.000000,0.759599,1,0.400000,0.083333,0.000000,0.391304,0.384956,0.045113,0.105263,0.000000
867,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.260870,0.110619,0.000000,0.000000,0.000000
11334,0.005453,0.000117,0.075640,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.217391,0.130531,0.077922,0.000000,0.000000
11559,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000,0.017699,0.000000,0.000000,1.000000
11713,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.043478,0.015487,0.000000,0.000000,0.000000
11360,0.000000,0.000130,0.000024,0.000000,0.718782,1,0.000000,0.000000,0.000000,0.108696,0.057522,0.000000,0.000000,0.000000
8842,0.003374,0.000142,0.118627,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.173913,0.165929,0.000000,0.222222,0.111111
1999,0.000000,0.015143,0.000193,0.000000,0.759599,1,0.400000,0.083333,0.000000,0.065217,0.159292,0.214286,0.500000,0.000000
12522,0.000843,0.000018,0.021831,1.000000,0.759599,0,0.400000,0.000000,0.000000,0.130435,0.163717,0.000000,0.285714,0.000000
5477,0.000000,0.000319,0.044100,1.000000,0.641992,1,0.400000,0.000000,0.000000,0.195652,0.232301,0.000000,0.200000,0.000000
3737,0.003788,0.000246,0.311820,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.173913,0.179204,0.000000,0.222222,0.000000
3538,0.002672,0.000241,0.269677,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.239130,0.207965,0.000000,0.166667,0.000000
2156,0.005248,0.000179,0.087354,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.282609,0.221239,0.000000,0.142857,0.142857
2266,0.018115,0.000391,0.052368,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.132743,0.000000,0.111111,0.000000
3615,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.108696,0.048673,0.000000,0.000000,0.000000
5091,0.002972,0.000027,0.019769,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.260870,0.157080,0.000000,0.000000,0.000000
11585,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.152174,0.077434,0.000000,0.000000,0.000000
7936,0.003212,0.000161,0.187773,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.239130,0.154867,0.000000,0.083333,0.000000
11426,0.000459,0.000007,0.032321,1.000000,0.759599,0,0.400000,0.000000,0.035714,0.304348,0.252212,0.000000,0.133333,0.000000
1890,0.000000,0.000000,0.000030,0.000000,0.481494,1,0.400000,0.000000,0.000000,0.239130,0.276549,0.000000,0.166667,0.000000
1536,0.000000,0.000000,0.000000,0.000000,0.077136,1,0.200000,0.000000,0.071429,0.304348,0.323009,0.000000,0.066667,0.066667
12178,0.000000,0.000000,0.044100,1.000000,0.759599,1,0.000000,0.000000,0.035714,0.086957,0.050885,0.000000,0.000000,0.000000
4571,0.000000,0.000000,0.044100,0.000000,0.005880,1,0.000000,0.166667,0.000000,0.456522,0.203540,0.077922,0.000000,0.045455
8285,0.000000,0.000387,0.000199,0.000000,0.758561,1,0.200000,0.000000,0.000000,0.326087,0.504425,0.000000,0.062500,0.062500
1574,0.000338,0.000006,0.007777,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.086957,0.121681,0.000000,0.200000,0.000000
8492,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.130435,0.161504,0.000000,0.142857,0.000000
11270,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.152174,0.055310,0.000000,0.000000,0.000000
8113,0.008948,0.000126,0.139366,0.000000,0.759599,0,0.000000,0.166667,0.000000,0.217391,0.141593,0.155844,0.000000,0.090909
7643,0.001268,0.000016,0.016477,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.347826,0.183628,0.000000,0.058824,0.000000
8472,0.002460,0.000010,0.044102,0.000000,0.776202,0,0.200000,0.083333,0.000000,0.391304,0.256637,0.045113,0.052632,0.052632
1823,0.000000,0.000101,0.000880,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.086957,0.042035,0.000000,0.000000,0.000000
2637,0.000072,0.000001,0.000681,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.108696,0.057522,0.000000,0.000000,0.000000
2903,0.000894,0.000012,0.005613,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.130435,0.099558,0.122449,0.000000,0.000000
1298,0.000000,0.000436,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.130435,0.123894,0.000000,0.142857,0.000000
2689,0.000000,0.000000,0.000193,0.000000,0.573850,1,0.400000,0.166667,0.000000,0.217391,0.272124,0.155844,0.181818,0.090909
4113,0.002935,0.000015,0.014307,0.000000,0.118298,0,0.200000,0.000000,0.000000,0.326087,0.196903,0.000000,0.062500,0.000000
12293,0.000000,0.000000,0.000000,0.000000,0.847458,1,0.200000,0.333333,0.000000,0.260870,0.250000,0.263736,0.076923,0.000000
230,0.000581,0.000010,0.032617,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.112832,0.000000,0.111111,0.000000
12126,0.005891,0.000313,0.089989,0.000000,0.758561,0,0.200000,0.166667,0.000000,0.195652,0.161504,0.171429,0.100000,0.100000
5623,0.000000,0.000000,0.044100,0.000000,0.969907,1,0.200000,0.000000,0.000000,0.326087,0.207965,0.000000,0.062500,0.000000
12081,0.001553,0.000021,0.088409,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.239130,0.181416,0.000000,0.166667,0.000000
8953,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.000000,0.000000,0.035714,0.130435,0.079646,0.000000,0.000000,0.000000
7032,0.002668,0.000029,0.158484,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.150442,0.000000,0.111111,0.000000
2185,0.000000,0.000000,0.000000,0.000000,0.652369,1,0.200000,0.000000,0.000000,0.260870,0.188053,0.000000,0.076923,0.000000
5446,0.000000,0.000000,0.044100,0.000000,0.838464,1,0.200000,0.000000,0.000000,0.152174,0.130531,0.000000,0.125000,0.000000
447,0.007643,0.000165,0.041377,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.086957,0.090708,0.171429,0.000000,0.000000
8507,0.001838,0.000021,0.011527,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.108696,0.103982,0.000000,0.166667,0.166667
8004,0.002446,0.000016,0.002412,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.132743,0.000000,0.111111,0.000000
2963,0.004313,0.000083,0.007434,0.000000,0.759599,0,0.200000,0.000000,0.035714,0.152174,0.108407,0.000000,0.125000,0.125000
5323,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.239130,0.219027,0.000000,0.083333,0.000000
12371,0.000000,0.000000,0.044100,0.000000,0.098236,1,0.200000,0.166667,0.000000,0.260870,0.462389,0.131868,0.076923,0.000000
2350,0.001489,0.000014,0.007126,0.000000,0.827395,0,0.400000,0.166667,0.000000,0.260870,0.243363,0.131868,0.153846,0.153846
1149,0.000331,0.000009,0.013234,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.108696,0.073009,0.000000,0.166667,0.000000
5591,0.005203,0.000192,0.034420,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.152174,0.134956,0.000000,0.250000,0.000000
1756,0.005356,0.000117,0.169807,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.173913,0.095133,0.095238,0.000000,0.000000
9333,0.000000,0.000000,0.044100,0.000000,0.235559,1,0.200000,0.000000,0.000000,0.195652,0.188053,0.000000,0.100000,0.200000
8675,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.086957,0.150442,0.000000,0.200000,0.000000
12354,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.239130,0.234513,0.000000,0.083333,0.000000
11155,0.000024,0.000000,0.007892,0.000000,0.267036,0,0.000000,0.000000,0.000000,0.413043,0.196903,0.000000,0.000000,0.050000
10309,0.000000,0.000000,0.000012,0.000000,0.164995,1,0.000000,0.000000,0.000000,0.282609,0.112832,0.000000,0.000000,0.000000
8721,0.002424,0.000040,0.046279,1.000000,0.759599,0,0.200000,0.083333,0.000000,0.239130,0.150442,0.071429,0.083333,0.000000
9097,0.000000,0.000000,0.000000,0.000000,0.142857,1,0.000000,0.083333,0.178571,0.413043,0.258850,0.042857,0.000000,0.100000
8171,0.000255,0.000000,0.002195,0.000000,0.759599,0,0.000000,0.000000,0.035714,0.130435,0.079646,0.000000,0.000000,0.000000
11889,0.000000,0.000000,0.044100,1.000000,0.236596,1,0.000000,0.000000,0.000000,0.021739,0.019912,0.000000,0.000000,0.000000
1154,0.000051,0.000002,0.007476,1.000000,0.759599,0,0.200000,0.083333,0.000000,0.195652,0.148230,0.085714,0.100000,0.000000
10167,0.000000,0.000000,0.000000,0.000000,0.059841,1,0.200000,0.000000,0.000000,0.434783,0.243363,0.000000,0.047619,0.000000
7581,0.007643,0.000166,0.040153,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.065217,0.057522,0.214286,0.000000,0.000000
570,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.391304,0.165929,0.000000,0.000000,0.000000
5672,0.002317,0.000038,0.021801,1.000000,0.759599,0,0.000000,0.083333,0.000000,0.043478,0.084071,0.285714,0.000000,0.000000
10585,0.000000,0.000000,0.044100,0.000000,0.930128,1,0.200000,0.000000,0.000000,0.347826,0.252212,0.000000,0.058824,0.000000
4123,0.000000,0.000000,0.044100,0.000000,0.759599,1,0.000000,0.000000,0.000000,0.413043,0.188053,0.000000,0.000000,0.000000
3469,0.006538,0.000114,0.036946,0.000000,0.759599,0,0.200000,0.000000,0.000000,0.217391,0.146018,0.000000,0.090909,0.000000
1434,0.006483,0.000114,0.059591,0.000000,0.759599,0,0.000000,0.083333,0.000000,0.195652,0.090708,0.085714,0.000000,0.100000
7241,0.000285,0.000008,0.032508,1.000000,0.759599,0,0.400000,0.000000,0.000000,0.304348,0.243363,0.000000,0.133333,0.000000
10169,0.001479,0.000025,0.122895,1.000000,0.759599,0,0.000000,0.000000,0.000000,0.543478,0.241150,0.000000,0.000000,0.000000
731,0.000000,0.000000,0.044100,0.000000,0.322380,1,0.200000,0.000000,0.000000,0.260870,0.154867,0.000000,0.076923,0.000000
40,0.000427,0.000002,0.004431,0.000000,0.759599,0,0.000000,0.250000,0.000000,0.282609,0.168142,0.183673,0.000000,0.000000
6493,0.005029,0.000193,0.042933,0.000000,0.759599,0,0.400000,0.000000,0.000000,0.195652,0.194690,0.000000,0.200000,0.100000
6503,0.000000,0.000000,0.000109,0.000000,0.679004,1,0.200000,0.000000,0.071429,0.304348,0.245575,0.000000,0.066667,0.000000
5799,0.000000,0.000000,0.000000,0.000000,0.528883,1,0.200000,0.000000,0.000000,0.369565,0.252212,0.000000,0.055556,0.000000
1860,0.000032,0.000001,0.002285,0.000000,0.759599,0,0.000000,0.000000,0.000000,0.195652,0.101770,0.000000,0.000000,0.000000
5278,0.000000,0.000000,0.044100,0.000000,0.257696,1,0.000000,0.000000,0.000000,0.108696,0.066372,0.000000,0.000000,0.000000
3643,0.000000,0.000000,0.000000,0.000000,0.339675,1,0.000000,0.000000,0.000000,0.500000,0.157080,0.000000,0.000000,0.000000
10324,0.000000,0.000202,0.000036,0.000000,0.759599,1,0.400000,0.000000,0.000000,0.173913,0.190265,0.000000,0.222222,0.000000
6280,0.000000,0.000000,0.044100,0.000000,0.085092,1,0.000000,0.000000,0.000000,0.173913,0.064159,0.000000,0.000000,0.111111
7044,0.000000,0.000000,0.000000,0.000000,0.056382,1,0.200000,0.416667,0.000000,0.152174,0.269912,0.535714,0.125000,0.000000
1754,0.000000,0.000000,0.044100,0.000000,0.360775,1,0.200000,0.000000,0.000000,0.043478,0.123894,0.000000,0.333333,0.000000
12542,0.000481,0.000009,0.041998,1.000000,0.759599,0,0.200000,0.000000,0.035714,0.500000,0.269912,0.000000,0.041667,0.000000
12108,0.000040,0.000001,0.011998,1.000000,0.759599,0,0.200000,0.083333,0.035714,0.391304,0.258850,0.045113,0.052632,0.052632
12263,0.000000,0.000000,0.044100,1.000000,0.131788,1,0.000000,0.000000,0.000000,0.195652,0.075221,0.000000,0.000000,0.000000
843,0.000000,0.000000,0.000000,0.000000,0.759599,1,0.200000,0.000000,0.000000,0.152174,0.134956,0.000000,0.125000,0.000000
910,0.000530,0.000001,0.003177,1.000000,0.759599,0,0.200000,0.000000,0.000000,0.173913,0.141593,0.000000,0.111111,0.111111
9126,0.000000,0.000000,0.000036,0.000000,0.144933,1,0.000000,0.000000,0.000000,0.108696,0.035398,0.000000,0.000000,0.000000
6876,0.000000,0.000000,0.044100,0.000000,0.653061,1,0.200000,0.000000,0.035714,0.326087,0.219027,0.000000,0.062500,0.000000
