is_retweet,location,Type,URLs,Words,Links_to_Words_Ratio,Caps_to_Words_Ratio
0.000000,0.527845,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.356970,1,0.200000,0.260870,0.076923,0.000000
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.055556
1.000000,0.759599,0,0.000000,0.108696,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.239130,0.083333,0.750000
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.230769
1.000000,0.759599,0,0.400000,0.347826,0.117647,0.058824
1.000000,0.759599,0,0.200000,0.434783,0.047619,0.047619
0.000000,0.759599,1,0.000000,0.413043,0.000000,0.000000
1.000000,0.762020,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.306814,1,0.400000,0.065217,0.500000,0.000000
0.000000,0.759599,0,0.200000,0.391304,0.052632,0.000000
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.000000
0.000000,0.690073,1,0.200000,0.369565,0.055556,0.000000
1.000000,0.226219,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.070218,1,0.400000,0.260870,0.153846,0.000000
0.000000,0.992736,1,0.000000,0.021739,0.000000,1.000000
0.000000,0.015220,1,0.000000,0.152174,0.000000,0.125000
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.329644,1,0.000000,0.282609,0.000000,0.071429
1.000000,0.295054,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.217391,0.090909,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.565217,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.347826,0.058824,0.058824
0.000000,0.759599,0,0.200000,0.282609,0.071429,0.142857
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.100000
0.000000,0.554825,1,0.000000,0.456522,0.000000,0.045455
1.000000,0.759599,0,0.000000,0.304348,0.000000,0.066667
0.000000,0.596679,1,0.200000,0.065217,0.250000,0.000000
1.000000,0.521273,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,0,0.200000,0.152174,0.125000,0.250000
0.000000,0.132480,0,0.000000,0.434783,0.000000,0.142857
0.000000,0.874784,0,0.400000,0.326087,0.125000,0.062500
0.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,0,0.200000,0.239130,0.083333,0.083333
0.000000,0.232100,1,0.000000,0.195652,0.000000,0.000000
1.000000,0.841577,1,0.000000,0.304348,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.744033,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.709789,0,0.200000,0.369565,0.055556,0.222222
1.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.494984,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,0,0.200000,0.152174,0.125000,0.875000
0.000000,0.283639,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.759599,1,0.000000,0.065217,0.000000,0.750000
0.000000,0.912487,0,0.400000,0.326087,0.125000,0.062500
1.000000,0.759599,1,0.000000,0.043478,0.000000,0.000000
1.000000,0.759599,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.868558,0,0.400000,0.173913,0.222222,0.111111
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.369565,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.907990,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.965756,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.367001,1,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,1,0.000000,0.000000,0.000000,0.000000
0.000000,0.545140,1,0.200000,0.195652,0.100000,0.100000
0.000000,0.044967,1,0.200000,0.217391,0.090909,0.090909
1.000000,0.759599,0,0.000000,0.434783,0.000000,0.047619
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.929436,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.809063,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.007264,1,0.000000,0.456522,0.000000,0.136364
0.000000,0.429955,1,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.603251,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.598755,1,0.400000,0.282609,0.142857,0.000000
0.000000,0.126946,1,0.200000,0.347826,0.058824,0.000000
1.000000,0.759599,0,0.000000,0.500000,0.000000,0.000000
0.000000,0.947423,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.433760,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.713248,1,0.200000,0.326087,0.062500,0.000000
1.000000,0.759599,0,0.400000,0.282609,0.142857,0.071429
0.000000,0.787271,1,0.200000,0.152174,0.125000,0.375000
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,1,0.200000,0.347826,0.058824,0.058824
1.000000,0.759599,0,0.200000,0.086957,0.200000,0.000000
0.000000,0.505016,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.701833,1,0.200000,0.152174,0.125000,0.625000
0.000000,0.123141,1,0.200000,0.282609,0.071429,0.071429
0.000000,0.391560,1,0.200000,0.413043,0.050000,0.050000
0.000000,0.237634,0,0.200000,0.260870,0.076923,0.076923
0.000000,0.759599,1,0.000000,0.173913,0.000000,0.888889
0.000000,0.759599,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.577655,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.662055,1,0.000000,0.478261,0.000000,0.391304
0.000000,0.471463,1,0.200000,0.130435,0.142857,0.000000
0.000000,0.476652,1,0.000000,0.217391,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.304348,0.133333,0.066667
0.000000,0.861294,1,0.000000,0.500000,0.000000,0.000000
1.000000,0.517814,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.335870,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.586957,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.952266,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,0,0.400000,0.152174,0.250000,0.000000
0.000000,0.514355,1,0.200000,0.195652,0.100000,0.300000
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.108696,0.000000,0.166667
1.000000,0.759599,0,0.000000,0.543478,0.000000,0.038462
0.000000,0.784504,1,0.000000,0.521739,0.000000,0.040000
0.000000,0.360083,1,0.000000,0.565217,0.000000,0.037037
0.000000,0.728122,1,0.200000,0.369565,0.055556,0.000000
1.000000,0.759599,0,0.400000,0.326087,0.125000,0.062500
0.000000,0.301626,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.429609,1,0.400000,0.260870,0.153846,0.076923
1.000000,0.759599,0,0.200000,0.282609,0.071429,0.071429
0.000000,0.301972,0,0.400000,0.347826,0.117647,0.058824
1.000000,0.759599,0,0.200000,0.478261,0.043478,0.086957
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.000000
0.000000,0.016603,1,0.000000,0.434783,0.000000,0.333333
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.090909
0.000000,0.759599,0,0.200000,0.347826,0.058824,0.058824
0.000000,0.204428,1,0.000000,0.260870,0.000000,0.000000
0.000000,0.613283,1,0.200000,0.434783,0.047619,0.857143
0.000000,0.554134,1,0.200000,0.173913,0.111111,0.111111
0.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
1.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.313386,1,0.400000,0.173913,0.222222,0.000000
0.000000,0.395019,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.568315,0,0.200000,0.195652,0.100000,0.100000
0.000000,0.399170,1,0.200000,0.239130,0.083333,0.083333
0.000000,0.759599,0,0.000000,0.260870,0.000000,0.153846
0.000000,0.426150,1,0.200000,0.369565,0.055556,0.055556
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.125000
0.000000,0.759599,0,0.000000,0.347826,0.000000,0.000000
0.000000,0.759599,1,0.400000,0.282609,0.142857,0.000000
0.000000,0.874784,1,0.000000,0.500000,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.347826,0.000000,0.058824
0.000000,0.541335,1,0.400000,0.152174,0.250000,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.335524,1,0.000000,0.500000,0.000000,0.041667
0.000000,0.503632,1,0.200000,0.304348,0.066667,0.000000
0.000000,0.425112,0,0.400000,0.217391,0.181818,0.181818
0.000000,0.759599,1,0.000000,0.478261,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.989623,1,0.000000,0.130435,0.000000,0.857143
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.083333
1.000000,0.346939,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.759599,1,0.200000,0.478261,0.043478,0.043478
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.200000
0.000000,0.932895,1,0.000000,0.565217,0.000000,0.000000
0.000000,0.150813,0,0.200000,0.413043,0.050000,0.050000
0.000000,0.151505,1,0.000000,0.173913,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.347826,0.058824,0.000000
0.000000,0.759599,1,0.400000,0.282609,0.142857,0.071429
0.000000,0.482186,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.759599,0,0.000000,0.456522,0.000000,0.000000
0.000000,0.290557,1,0.200000,0.282609,0.071429,0.285714
0.000000,0.187132,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.456522,0.000000,0.000000
0.000000,0.408509,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.063300,0,0.200000,0.282609,0.071429,0.000000
0.000000,0.395365,1,0.200000,0.217391,0.090909,0.090909
0.000000,0.945002,1,0.200000,0.065217,0.250000,0.750000
0.000000,0.787617,1,0.000000,0.413043,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.145624,1,0.000000,0.347826,0.000000,0.000000
0.000000,0.759599,1,0.400000,0.195652,0.200000,0.100000
0.000000,0.759599,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.046351,1,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,0,0.400000,0.260870,0.153846,0.076923
0.000000,0.984780,1,0.200000,0.043478,0.333333,0.000000
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.000000
0.000000,0.328606,1,0.200000,0.391304,0.052632,0.000000
0.000000,0.054652,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.774818,1,0.000000,0.043478,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.086957,0.000000,0.200000
0.000000,0.203044,1,0.200000,0.391304,0.052632,0.052632
0.000000,0.894154,1,0.000000,0.478261,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.217391,0.000000,0.090909
0.000000,0.354203,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.119336,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.737807,1,0.200000,0.347826,0.058824,0.000000
1.000000,0.759599,0,0.000000,0.608696,0.000000,0.344828
1.000000,0.759599,0,0.200000,0.043478,0.333333,0.333333
0.000000,0.759599,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.655137,1,0.000000,0.413043,0.000000,0.200000
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.217391,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.260870,0.153846,0.307692
0.000000,0.759599,1,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.552058,1,0.200000,0.347826,0.058824,0.058824
0.000000,0.600484,0,0.400000,0.239130,0.166667,0.083333
0.000000,0.339675,1,0.000000,0.130435,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.086957,0.000000,0.000000
0.000000,0.085438,1,0.200000,0.130435,0.142857,0.000000
1.000000,0.759599,0,0.000000,0.478261,0.000000,0.130435
0.000000,0.493947,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,1,0.200000,0.195652,0.100000,0.000000
0.000000,0.063300,1,0.200000,0.000000,1.000000,0.000000
0.000000,0.759599,0,0.200000,0.130435,0.142857,0.000000
0.000000,0.378416,0,0.200000,0.369565,0.055556,0.277778
1.000000,0.759599,0,0.000000,0.500000,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.347826,0.058824,0.058824
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.230769
1.000000,0.759599,0,0.200000,0.108696,0.166667,0.000000
0.000000,0.513317,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
1.000000,0.759599,0,0.200000,0.260870,0.076923,0.000000
1.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.090909
0.000000,0.380491,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.759599,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.211346,1,0.000000,0.434783,0.000000,0.000000
0.000000,0.136285,1,0.000000,0.347826,0.000000,0.058824
0.000000,0.712210,1,0.200000,0.152174,0.125000,0.125000
0.000000,0.160844,0,0.000000,0.434783,0.000000,0.047619
1.000000,0.759599,0,0.200000,0.413043,0.050000,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.400000,0.173913,0.222222,0.222222
0.000000,0.525078,1,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
1.000000,0.759599,0,0.200000,0.043478,0.333333,0.666667
0.000000,0.691110,1,0.200000,0.434783,0.047619,0.000000
0.000000,0.758561,0,0.200000,0.021739,0.500000,0.000000
0.000000,0.508820,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.655137,1,0.200000,0.108696,0.166667,0.000000
0.223949,0.759599,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.228641,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,0,0.400000,0.152174,0.250000,0.000000
0.000000,0.280180,1,0.400000,0.152174,0.250000,0.125000
1.000000,0.759599,0,0.400000,0.108696,0.333333,0.000000
0.000000,0.158769,0,0.200000,0.152174,0.125000,0.125000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.666667
1.000000,0.759599,0,0.000000,0.565217,0.000000,0.000000
0.000000,0.640263,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.603251,1,0.000000,0.021739,0.000000,0.000000
0.000000,0.259426,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.304348,0.066667,0.066667
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.055556
0.000000,0.759599,0,0.400000,0.130435,0.285714,0.142857
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.055556
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.071429
0.000000,0.390522,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,0,0.400000,0.173913,0.222222,0.111111
0.000000,0.176755,1,0.000000,0.173913,0.000000,0.111111
0.000000,0.759599,0,0.400000,0.260870,0.153846,0.000000
1.000000,0.759599,0,0.200000,0.413043,0.050000,0.000000
0.000000,0.759599,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.809063,1,0.400000,0.326087,0.125000,0.187500
1.000000,0.759599,0,0.200000,0.195652,0.100000,0.000000
0.000000,0.759599,1,0.000000,0.086957,0.000000,0.000000
0.000000,0.493601,0,0.200000,0.478261,0.043478,0.043478
0.000000,0.759599,1,0.000000,0.065217,0.000000,0.750000
0.000000,0.759599,1,0.200000,0.260870,0.076923,0.000000
1.000000,0.759599,0,0.000000,0.369565,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.000000,1.000000,0.000000
0.000000,0.759599,0,0.200000,0.217391,0.090909,0.090909
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.672778,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.123833,0,0.200000,0.478261,0.043478,0.043478
0.000000,0.809063,1,0.200000,0.108696,0.166667,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.333333
0.000000,0.759599,0,0.400000,0.304348,0.133333,0.000000
0.000000,0.759599,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.758561,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.531304,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.759599,1,0.200000,0.065217,0.250000,0.000000
0.000000,0.887928,1,0.200000,0.195652,0.100000,0.100000
0.000000,0.759599,0,0.200000,0.130435,0.142857,0.000000
1.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
1.000000,0.759599,0,0.200000,0.521739,0.040000,0.000000
0.000000,0.759599,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.394327,1,0.400000,0.347826,0.117647,0.000000
0.000000,0.552404,1,0.200000,0.304348,0.066667,0.066667
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.200000
0.000000,0.460048,1,0.000000,0.282609,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,0,0.000000,0.130435,0.000000,0.000000
0.000000,0.435144,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.443791,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.083333
0.000000,0.759599,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,0,0.400000,0.152174,0.250000,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
1.000000,0.759599,0,0.400000,0.347826,0.117647,0.000000
1.000000,0.497406,1,0.000000,0.347826,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.152174,0.250000,0.000000
0.000000,0.778623,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,0,0.000000,0.217391,0.000000,0.090909
0.000000,0.680387,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.347631,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,0,0.200000,0.304348,0.066667,0.000000
0.000000,0.058111,0,0.400000,0.217391,0.181818,0.181818
0.000000,0.657904,1,0.000000,0.608696,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.125000
0.000000,0.759599,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.758561,0,0.200000,0.152174,0.125000,0.000000
0.000000,0.520927,1,0.200000,0.260870,0.076923,0.076923
0.000000,0.435144,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.176410,1,0.000000,0.152174,0.000000,0.125000
0.000000,0.759599,0,0.200000,0.500000,0.041667,0.083333
0.000000,0.184365,1,0.000000,0.217391,0.000000,0.090909
0.000000,0.759599,1,0.000000,0.260870,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.217391,0.181818,0.000000
0.000000,0.759599,0,0.200000,0.195652,0.100000,0.100000
0.000000,0.759599,1,0.400000,0.239130,0.166667,0.000000
0.000000,0.759599,0,0.200000,0.130435,0.142857,0.000000
1.000000,0.759599,0,0.200000,0.347826,0.058824,0.000000
1.000000,0.759599,0,0.200000,0.521739,0.040000,0.000000
0.000000,0.759599,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.759599,0,0.000000,0.282609,0.000000,0.071429
1.000000,0.759599,0,0.400000,0.326087,0.125000,0.187500
0.000000,0.759599,1,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.441716,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.572120,0,0.400000,0.282609,0.142857,0.000000
0.000000,0.759599,1,0.200000,0.369565,0.055556,0.111111
1.000000,0.759599,0,0.400000,0.347826,0.117647,0.000000
0.000000,0.519889,1,0.000000,0.108696,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,1,0.200000,0.108696,0.166667,0.166667
0.000000,0.683501,1,0.600000,0.282609,0.214286,0.000000
1.000000,0.759599,0,0.200000,0.456522,0.045455,0.000000
0.000000,0.337254,1,0.200000,0.043478,0.333333,0.000000
0.000000,0.759599,0,0.200000,0.173913,0.111111,0.000000
0.000000,0.642684,1,0.200000,0.152174,0.125000,0.000000
0.000000,0.759599,0,0.400000,0.173913,0.222222,0.000000
0.000000,0.759599,1,0.200000,0.347826,0.058824,0.000000
0.000000,0.828433,1,0.200000,0.282609,0.071429,0.000000
0.000000,0.819440,0,0.400000,0.217391,0.181818,0.090909
0.000000,0.107575,1,0.000000,0.347826,0.000000,0.000000
0.000000,0.015220,0,0.400000,0.260870,0.153846,0.000000
0.000000,0.360083,1,0.200000,0.326087,0.062500,0.125000
1.000000,0.759599,0,0.200000,0.369565,0.055556,0.166667
0.000000,0.784504,1,0.000000,0.304348,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.111111
0.000000,0.865444,1,0.200000,0.021739,0.500000,0.000000
0.000000,0.554825,1,0.000000,0.456522,0.000000,0.136364
0.000000,0.759599,1,0.000000,0.478261,0.000000,0.000000
0.000000,0.296437,1,0.200000,0.413043,0.050000,0.000000
0.000000,0.087859,1,0.400000,0.195652,0.200000,0.100000
1.000000,0.759599,0,0.200000,0.326087,0.062500,0.000000
0.000000,0.759599,1,0.000000,0.195652,0.000000,0.000000
0.000000,0.675891,1,0.400000,0.173913,0.222222,0.000000
0.000000,0.560014,1,0.400000,0.260870,0.153846,0.000000
1.000000,0.759599,0,0.200000,0.152174,0.125000,0.125000
0.000000,0.759599,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.125000
0.000000,0.360083,1,0.000000,0.500000,0.000000,0.000000
0.000000,0.759599,1,0.000000,0.413043,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.012107,1,0.200000,0.152174,0.125000,0.000000
1.000000,0.759599,0,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,0,0.600000,0.304348,0.200000,0.000000
0.000000,0.497406,1,0.200000,0.369565,0.055556,0.000000
0.000000,0.759599,1,0.000000,0.043478,0.000000,0.000000
0.000000,0.235905,1,0.000000,0.391304,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.239130,0.083333,0.083333
0.000000,0.759599,0,0.000000,0.239130,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.347826,0.117647,0.000000
0.000000,0.948807,1,0.200000,0.326087,0.062500,0.000000
0.000000,0.759599,0,0.400000,0.347826,0.117647,0.000000
1.000000,0.759599,0,0.000000,0.434783,0.000000,0.000000
0.000000,0.759599,0,0.200000,0.369565,0.055556,0.000000
0.000000,0.759599,1,0.200000,0.108696,0.166667,0.000000
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
1.000000,0.759599,0,0.400000,0.347826,0.117647,0.117647
0.000000,0.759599,0,0.400000,0.391304,0.105263,0.052632
0.000000,0.759599,0,0.200000,0.173913,0.111111,0.111111
1.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
1.000000,0.759599,0,0.000000,0.108696,0.000000,0.000000
0.000000,0.190246,1,0.000000,0.152174,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
0.000000,0.941197,1,0.000000,0.086957,0.000000,1.000000
0.000000,0.759599,0,0.000000,0.173913,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.239130,0.083333,0.000000
0.000000,0.937738,1,0.200000,0.086957,0.200000,0.000000
0.000000,0.759599,1,0.400000,0.239130,0.166667,0.000000
0.000000,0.105846,1,0.000000,0.173913,0.000000,0.000000
0.000000,0.687305,0,0.200000,0.130435,0.142857,0.000000
0.000000,0.426150,1,0.400000,0.304348,0.133333,0.133333
0.000000,0.759599,1,0.200000,0.217391,0.090909,0.000000
0.000000,0.759599,1,0.000000,0.282609,0.000000,0.000000
0.000000,0.572120,1,0.000000,0.326087,0.000000,0.000000
1.000000,0.220685,1,0.000000,0.326087,0.000000,0.000000
0.000000,0.479765,1,0.000000,0.543478,0.000000,0.000000
0.000000,0.759599,0,0.400000,0.195652,0.200000,0.000000
0.000000,0.339675,1,0.200000,0.173913,0.111111,0.000000
0.000000,0.794881,1,0.000000,0.217391,0.000000,0.000000
0.000000,0.472501,1,0.000000,0.369565,0.000000,0.111111
0.000000,0.759599,0,0.000000,0.195652,0.000000,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.000000
0.000000,0.426150,1,0.200000,0.260870,0.076923,0.076923
0.000000,0.746455,1,0.200000,0.239130,0.083333,0.000000
0.000000,0.409201,0,0.400000,0.326087,0.125000,0.062500
0.000000,0.759599,1,0.200000,0.500000,0.041667,0.000000
0.000000,0.735386,1,0.200000,0.260870,0.076923,0.000000
0.000000,0.998616,1,0.000000,0.217391,0.000000,0.000000
1.000000,0.759599,0,0.200000,0.130435,0.142857,0.142857
0.000000,0.809063,1,0.400000,0.173913,0.222222,0.000000
0.000000,0.759599,0,0.000000,0.152174,0.000000,0.125000
0.000000,0.888274,1,0.000000,0.065217,0.000000,0.000000
0.000000,0.435144,1,0.200000,0.108696,0.166667,0.000000
